"","Gender","Race_White","Race_Black","Race_Asian","Race_Other race","Age","Income","Household_info","Location_Northeast","Location_Midwest","Location_South","Location_West","Education","STEM","Employment","Industry_Agriculture, Forestry, Fishing and Hunting or Mining, Quarrying, and Oil and Gas Extraction","Industry_Utilities","Industry_Construction","Industry_Manufacturing","Industry_Wholesale Trade","Industry_Retail Trade","Industry_Transportation and Warehousing","Industry_Information","Industry_Finance and Insurance","Industry_Real Estate and Rental and Leasing","Industry_Professional, Scientific and Technical Services","Industry_Educational Services","Industry_Health Care and Social Assistance","Industry_Arts, Entertainment and Recreation","Industry_Accomodation and Food Services","Industry_Other Services and Community/Non-Profit Organizations (except Public Administration)","Industry_Public Administration","Industry_Other","Industry_Not Asked","Industry_Refused","Response"
"154",1,1,0,0,0,0.571428571428571,0.25,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"155",0,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"156",0,1,0,0,0,0.857142857142857,0.25,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"157",0,1,0,0,0,0.571428571428571,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"158",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"159",0,1,0,0,0,0.285714285714286,1,1,0,1,0,0,0.666666666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"160",0,0,0,0,1,0.714285714285714,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"161",0,0,1,0,0,0.285714285714286,1,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"162",1,1,0,0,0,0.714285714285714,0.25,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"163",1,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"164",1,1,0,0,0,0.857142857142857,0.5,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"165",0,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"166",0,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"167",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"168",0,1,0,0,0,0.428571428571429,0.75,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"169",1,0,0,1,0,0.428571428571429,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"170",1,1,0,0,0,0.571428571428571,1,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"171",1,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"172",0,0,1,0,0,0.571428571428571,0.25,0,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"173",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"174",1,1,0,0,0,0.714285714285714,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"175",0,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"176",0,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"177",0,1,0,0,0,0.285714285714286,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"178",1,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"179",1,1,0,0,0,0.428571428571429,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"180",1,0,0,0,1,0.428571428571429,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"181",1,1,0,0,0,0.428571428571429,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"182",0,0,1,0,0,0.714285714285714,0,0,0,0,1,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"183",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"184",0,1,0,0,0,0.285714285714286,0,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"185",1,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"186",1,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"187",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"188",0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"189",0,1,0,0,0,0.285714285714286,0.75,0,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"190",0,1,0,0,0,0.571428571428571,0.25,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"191",1,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"192",1,1,0,0,0,0.571428571428571,0.75,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"193",1,0,1,0,0,0.285714285714286,0.75,1,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194",0,1,0,0,0,0.142857142857143,0.75,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"195",1,1,0,0,0,0.285714285714286,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"196",0,1,0,0,0,1,0.75,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"197",0,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"198",1,0,1,0,0,0.571428571428571,0.75,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"199",0,1,0,0,0,0.571428571428571,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"200",0,1,0,0,0,0.428571428571429,1,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"201",0,1,0,0,0,0.571428571428571,0.5,0,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"202",0,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"203",0,0,0,0,1,0.571428571428571,0.75,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"204",0,1,0,0,0,0.285714285714286,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"205",0,1,0,0,0,0.571428571428571,1,1,0,1,0,0,0.333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"206",1,1,0,0,0,0.571428571428571,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"207",0,0,0,1,0,0.285714285714286,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"208",1,1,0,0,0,0.714285714285714,0.5,1,1,0,0,0,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"209",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"210",0,1,0,0,0,0.714285714285714,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"211",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"212",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"213",0,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"214",1,1,0,0,0,0.714285714285714,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"215",0,0,0,0,1,0.285714285714286,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"216",0,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"217",1,1,0,0,0,0.714285714285714,0.25,0,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"218",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"219",1,1,0,0,0,0.571428571428571,0.5,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"220",0,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"221",0,1,0,0,0,0.142857142857143,0.5,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"222",0,1,0,0,0,0.857142857142857,0.5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"223",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"224",0,1,0,0,0,0.571428571428571,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"225",1,1,0,0,0,0.285714285714286,0.5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"226",0,1,0,0,0,0.428571428571429,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"227",1,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"228",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"229",0,1,0,0,0,0.857142857142857,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"230",1,1,0,0,0,0.571428571428571,0.75,1,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"231",1,1,0,0,0,0.571428571428571,0,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"232",0,0,0,0,1,0.428571428571429,1,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"233",0,0,0,0,1,0.571428571428571,0.5,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"234",0,1,0,0,0,0.714285714285714,0.25,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"235",1,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"236",1,1,0,0,0,0.142857142857143,0,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"237",1,1,0,0,0,0.571428571428571,0.5,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"238",1,1,0,0,0,0.857142857142857,0.5,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"239",1,1,0,0,0,0.571428571428571,0,1,0,0,0,1,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"240",0,1,0,0,0,0.428571428571429,0.25,1,0,0,1,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"241",0,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"242",0,1,0,0,0,0.285714285714286,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"243",1,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"244",0,1,0,0,0,0.285714285714286,0,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"245",1,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"246",1,1,0,0,0,0.285714285714286,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"247",0,1,0,0,0,0.428571428571429,0.25,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"248",1,1,0,0,0,0.428571428571429,0.5,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"249",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"250",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"251",1,0,1,0,0,0.714285714285714,1,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"252",0,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"253",0,1,0,0,0,0.285714285714286,0.5,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"254",0,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"255",0,1,0,0,0,0.714285714285714,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"256",0,0,0,1,0,0.714285714285714,0.75,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"257",0,1,0,0,0,0.285714285714286,0.5,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"258",1,1,0,0,0,0.857142857142857,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"259",1,1,0,0,0,0.285714285714286,0.75,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"260",0,1,0,0,0,0.285714285714286,1,0,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"261",0,1,0,0,0,0.285714285714286,0.5,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"262",1,1,0,0,0,0.285714285714286,0.75,0,0,1,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"263",1,1,0,0,0,0.714285714285714,0.25,1,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"264",1,1,0,0,0,0.857142857142857,0,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"265",1,1,0,0,0,0.142857142857143,0.25,0,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"266",1,1,0,0,0,0.285714285714286,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"267",0,1,0,0,0,0.142857142857143,1,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"268",1,0,0,1,0,0.285714285714286,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"269",1,1,0,0,0,0.714285714285714,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"270",1,1,0,0,0,0.714285714285714,0,1,0,0,0,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"271",0,0,1,0,0,0.428571428571429,0.25,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"272",1,1,0,0,0,0.428571428571429,1,1,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"273",1,1,0,0,0,0.857142857142857,0.5,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"274",1,1,0,0,0,0.428571428571429,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"275",1,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"276",1,1,0,0,0,0.428571428571429,0.25,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"277",0,1,0,0,0,0.571428571428571,0.75,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"278",0,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"279",0,0,1,0,0,0.428571428571429,0.75,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"280",0,1,0,0,0,0.428571428571429,1,1,0,0,1,0,0.666666666666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"281",0,1,0,0,0,0.285714285714286,0.25,1,0,0,0,1,0.666666666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"282",1,1,0,0,0,0.285714285714286,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"283",0,1,0,0,0,0.857142857142857,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"284",0,1,0,0,0,0.857142857142857,0.5,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"285",0,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"286",1,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"287",0,1,0,0,0,0.428571428571429,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"288",1,1,0,0,0,0.714285714285714,0.25,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"289",0,1,0,0,0,0.428571428571429,0.25,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"290",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"291",1,1,0,0,0,0.714285714285714,0.75,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"292",0,1,0,0,0,0.714285714285714,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"293",0,1,0,0,0,0.857142857142857,0.75,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"294",0,1,0,0,0,0.714285714285714,1,0,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"295",0,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"296",0,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"297",1,0,1,0,0,0.285714285714286,0.25,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"298",1,1,0,0,0,0.714285714285714,0.75,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"299",0,0,0,1,0,0.428571428571429,1,0,0,0,0,1,0.333333333333333,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"300",0,1,0,0,0,0.857142857142857,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"301",0,0,1,0,0,0.857142857142857,0.25,1,0,0,1,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"302",0,0,0,0,1,0.714285714285714,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"303",1,1,0,0,0,0.428571428571429,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"304",0,1,0,0,0,0.428571428571429,0.75,0,0,0,1,0,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"305",1,0,1,0,0,0.714285714285714,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"306",0,0,0,0,1,0.285714285714286,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"307",0,1,0,0,0,0.428571428571429,0,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"308",1,1,0,0,0,0.428571428571429,1,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"309",0,0,1,0,0,0.285714285714286,0.5,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"310",0,1,0,0,0,0.571428571428571,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"311",0,0,0,1,0,0.714285714285714,0.75,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
